AnimalCode,Date,TrialID,TrialType,Time,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile
cfm001mjr,240518,240518_1_015,MC Hit (2),175.28,0.5159999999999911,0.04,2,0.5979999999999848,1,0,1,1,0,1,0.3846153846153846,0.368421052631579,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_016,MC Hit (2),193.248,0.5390000000000157,0.035,2,0.5109999999999957,1,0,1,1,0,1,0.4615384615384615,0.3643724696356276,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_017,MC Miss (5),197.803,0.5490000000000066,0.033,2,8.021000000000015,0,0,0,0,0,1,0,0.3319838056680162,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_018,Correct Rejection (4),201.82,0.521000000000015,0,1,4.004000000000019,0,0,0,0,0,1,0,0.29149797570850206,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_019,MC Hit (2),205.331,0.5200000000000102,0.035,2,0.4930000000000234,1,0,1,1,0,1,0.4615384615384615,0.2672064777327935,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_020,MC Miss (5),209.865,0.5019999999999811,0.03,2,6.078999999999979,0,0,0,0,0,1,0,0.2388663967611336,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_021,HC Hit (3),215.502,0.5229999999999961,0.07,3,0.44199999999997885,1,0,1,1,0,1,0.3846153846153846,0.2145748987854251,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_022,Correct Rejection (4),220.462,0.5510000000000161,0,1,5.15900000000002,0,0,0,0,0,1,0,0.1902834008097166,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_023,HC Hit (3),225.213,0.5200000000000102,0.1,3,0.40800000000001546,1,0,1,1,0,1,0.3846153846153846,0.16194331983805668,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_024,MC Hit (2),229.414,0.5370000000000061,0.03,2,0.5949999999999989,1,0,1,1,0,1,0.4615384615384615,0.13765182186234817,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_025,LC No Report (7),237.121,0.5289999999999964,0,1,30.155,0,0,0,0,1,1,0,0.11740890688259108,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_026,MC No Report (8),242.219,0.5090000000000146,0.035,2,25.057000000000016,0,0,0,0,1,1,0,0.09311740890688258,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_027,MC No Report (8),247.239,0.5459999999999923,0.045,2,20.037000000000006,0,0,0,0,1,1,0,0.09311740890688258,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_028,MC No Report (8),251.792,0.532999999999987,0.033,2,15.484000000000009,0,0,0,0,1,1,0,0.09311740890688257,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_029,MC No Report (8),256.512,0.5520000000000209,0.03,2,10.76400000000001,0,0,0,0,1,1,0,0.08502024291497974,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_030,HC No Report (9),261.812,0.5609999999999786,0.1,3,5.463999999999999,0,0,0,0,1,1,0,0.08502024291497974,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_031,Error (0),266.68,0.5240000000000009,0.033,2,0.5960000000000036,1,1,1,1,0,1,0.07692307692307691,0.06477732793522266,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_032,MC No Report (8),272.859,0.5409999999999968,0.033,2,29.14699999999999,0,0,0,0,1,1,0,0.06477732793522266,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_033,MC No Report (8),277.941,0.5270000000000437,0.04,2,24.064999999999998,0,0,0,0,1,1,0,0.044534412955465584,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_034,MC No Report (8),284.106,0.5169999999999959,0.045,2,17.899999999999977,0,0,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_035,MC No Report (8),289.846,0.5310000000000059,0.033,2,12.159999999999968,0,0,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_036,HC No Report (9),294.836,0.5319999999999823,0.1,3,7.169999999999959,0,0,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_037,LC No Report (7),297.914,0.5300000000000296,0.02,1,4.0919999999999845,0,0,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_038,Error (0),301.536,0.5419999999999732,0.045,2,0.46999999999997044,1,1,1,1,0,1,0.30769230769230765,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_039,LC No Report (7),307.505,0.51400000000001,0.01,1,339.823,0,0,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_040,Error (0),311.309,0.5169999999999959,0.033,2,336.01899999999995,1,1,0,0,1,1,0,0.020242914979757082,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_041,Error (0),316.228,0.5550000000000068,0.035,2,331.09999999999997,1,1,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_042,HC No Report (9),319.701,0.5139999999999532,0.1,3,327.62699999999995,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_043,LC No Report (7),323.966,0.5439999999999827,0.02,1,323.36199999999997,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_044,MC No Report (8),328.131,0.5300000000000296,0.035,2,319.197,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_045,MC No Report (8),333.446,0.5529999999999973,0.045,2,313.88199999999995,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_046,MC No Report (8),336.691,0.51400000000001,0.033,2,310.637,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_047,MC No Report (8),339.81,0.5339999999999918,0.035,2,307.518,0,0,0,0,1,1,0,0.016194331983805665,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_048,Error (0),344.783,0.5360000000000014,0.07,3,302.54499999999996,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_049,LC No Report (7),349.576,0.5190000000000055,0.01,1,297.75199999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_050,HC No Report (9),355.827,0.5289999999999964,0.07,3,291.501,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_051,MC No Report (8),360.928,0.5289999999999964,0.04,2,286.4,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_052,LC No Report (7),364.243,0.5310000000000059,0.02,1,283.085,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_053,LC No Report (7),368.576,0.5319999999999823,0.01,1,278.75199999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_054,MC No Report (8),372.25,0.5240000000000009,0.045,2,275.078,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_055,LC No Report (7),375.386,0.5129999999999768,0.01,1,271.94199999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_056,Error (0),379.932,0.5349999999999682,0.035,2,267.39599999999996,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_057,LC No Report (7),385.392,0.521000000000015,0,1,261.936,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_058,MC No Report (8),389.435,0.5369999999999777,0.045,2,257.893,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_059,MC No Report (8),394.724,0.5240000000000009,0.04,2,252.60399999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_060,LC No Report (7),399.402,0.5240000000000009,0.01,1,247.926,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_061,LC No Report (7),403.366,0.51400000000001,0.01,1,243.962,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_062,MC No Report (8),406.85,0.5249999999999773,0.045,2,240.47799999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_063,Error (0),411.742,0.5310000000000059,0.045,2,235.58599999999996,1,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_064,LC No Report (7),414.919,0.5169999999999959,0.01,1,232.409,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_065,MC No Report (8),418.125,0.5240000000000009,0.045,2,229.20299999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_066,MC No Report (8),422.967,0.5240000000000009,0.035,2,224.361,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_067,MC No Report (8),426.224,0.5190000000000055,0.03,2,221.10399999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_068,LC No Report (7),429.773,0.4959999999999809,0,1,217.55499999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_069,MC No Report (8),433.608,0.5160000000000196,0.045,2,213.71999999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_070,Error (0),436.617,0.5209999999999582,0.033,2,210.71099999999996,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_071,MC No Report (8),440.058,0.5269999999999868,0.033,2,207.26999999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_072,HC No Report (9),444.112,0.5159999999999627,0.07,3,203.21599999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_073,MC No Report (8),449.014,0.5360000000000014,0.03,2,198.31399999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_074,HC No Report (9),452.134,0.5310000000000059,0.1,3,195.19399999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_075,MC No Report (8),456.816,0.5180000000000291,0.04,2,190.512,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_076,LC No Report (7),460.699,0.5169999999999959,0,1,186.62899999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_077,Error (0),463.885,0.5430000000000064,0.033,2,183.44299999999998,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_078,MC No Report (8),468.507,0.5260000000000105,0.035,2,178.82099999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_079,LC No Report (7),472.742,0.5329999999999586,0,1,174.58599999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_080,HC No Report (9),476.037,0.5289999999999964,0.07,3,171.291,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_081,LC No Report (7),479.726,0.521000000000015,0,1,167.60199999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_082,MC No Report (8),483.355,0.5279999999999632,0.04,2,163.97299999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_083,MC No Report (8),487.179,0.5200000000000387,0.033,2,160.149,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_084,Error (0),490.487,0.5319999999999823,0.02,1,156.84099999999995,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_085,MC No Report (8),495.133,0.5409999999999968,0.045,2,152.195,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_086,LC No Report (7),500.563,0.5240000000000009,0,1,146.765,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_087,MC No Report (8),503.668,0.5360000000000014,0.04,2,143.65999999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_088,MC No Report (8),506.741,0.5500000000000114,0.04,2,140.587,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_089,LC No Report (7),511.4,0.5010000000000332,0.01,1,135.928,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_090,MC No Report (8),515.285,0.5190000000000055,0.04,2,132.043,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_091,Error (0),518.838,0.5289999999999964,0.02,1,128.49,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_092,LC No Report (7),525.466,0.5309999999999491,0.01,1,121.86199999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_093,HC No Report (9),529.199,0.5330000000000155,0.07,3,118.12900000000002,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_094,HC No Report (9),533.163,0.5190000000000055,0.07,3,114.16499999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_095,LC No Report (7),536.425,0.5380000000000109,0,1,110.90300000000002,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_096,HC No Report (9),541.67,0.5240000000000009,0.1,3,105.65800000000002,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_097,MC No Report (8),544.931,0.5149999999999864,0.03,2,102.39699999999993,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_098,Error (0),549.563,0.5339999999999918,0.07,3,97.76499999999999,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_099,LC No Report (7),553.862,0.5380000000000109,0.01,1,93.46600000000001,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_100,MC No Report (8),558.006,0.5299999999999727,0.033,2,89.322,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_101,MC No Report (8),563.111,0.5600000000000591,0.035,2,84.21699999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_102,HC No Report (9),567.201,0.5199999999999818,0.07,3,80.12699999999995,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_103,MC No Report (8),570.351,0.5080000000000382,0.03,2,76.97699999999998,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_104,MC No Report (8),574.341,0.5230000000000246,0.035,2,72.98699999999997,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_105,Error (0),580.297,0.5309999999999491,0.04,2,67.03099999999995,1,1,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_106,LC No Report (7),583.802,0.5240000000000009,0.02,1,63.525999999999954,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_107,MC No Report (8),588.146,0.49900000000002365,0.04,2,59.182000000000016,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_108,HC No Report (9),593.281,0.525000000000091,0.1,3,54.047000000000025,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_109,MC No Report (8),597.924,0.51400000000001,0.03,2,49.403999999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_110,HC No Report (9),601.908,0.5019999999999527,0.07,3,45.41999999999996,0,0,0,0,1,1,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_111,MC No Report (8),607.953,0.5210000000000719,0.045,2,39.375,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_112,LC No Report (7),611.184,0.5410000000000537,0.01,1,36.144000000000005,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_113,Error (0),615.696,0.5559999999999263,0.045,2,31.631999999999948,1,1,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_114,MC No Report (8),621.007,0.5520000000000209,0.03,2,26.321000000000026,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_115,MC No Report (8),624.352,0.5090000000000146,0.035,2,22.976,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_116,MC No Report (8),629.706,0.5199999999999818,0.033,2,17.621999999999957,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_117,MC No Report (8),632.916,0.5179999999999154,0.033,2,14.41199999999992,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_118,MC No Report (8),636.123,0.5769999999999982,0.04,2,11.204999999999927,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_119,MC No Report (8),640.413,0.5320000000000391,0.035,2,6.914999999999964,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_120,Error (0),644.93,0.5360000000000582,0.03,2,2.3980000000000246,1,1,0,0,0,1,0.15384615384615383,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_121,HC No Report (9),652.955,0.5480000000000018,0.1,3,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_122,LC No Report (7),658.251,0.5330000000000155,0,1,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_123,MC No Report (8),661.882,0.5230000000000246,0.03,2,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_124,MC No Report (8),667.032,0.5359999999999445,0.045,2,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_125,MC No Report (8),671.469,0.49699999999995725,0.04,2,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_126,LC No Report (7),675.209,0.5370000000000346,0,1,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
cfm001mjr,240518,240518_1_127,LC No Report (7),680.359,0.5019999999999527,0.01,1,,0,0,0,0,1,1,0,0.008097165991902832,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240518/meas01/cG_unmixed_dFF.h5
