AnimalCode,Date,TrialID,Time,BFMTime,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile,Delay
cfm001mjr,240508,240508_2_063,399.773,397.31381065309427,0.4819999999999709,0.048,2,3.4979999999999905,0,0,0,0,1,2,0,0.05263157894736842,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_064,402.762,400.30281065309424,0.5230000000000246,0.04,2,0.5090000000000146,1,1,1,1,0,2,0.22727272727272724,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_065,418.009,415.54981065309426,0.5149999999999864,0.048,2,12.407999999999959,0,0,0,0,1,2,0,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_066,423.281,420.82181065309425,0.5269999999999868,0.048,2,7.135999999999967,0,0,0,0,1,2,0,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_067,426.343,423.88381065309426,0.5269999999999868,0.04,2,4.073999999999955,0,0,0,0,1,2,0,0.014354066985645932,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_068,429.467,427.0078106530942,0.5169999999999959,0.05,3,0.9499999999999886,0,0,0,0,1,2,0.045454545454545456,0.014354066985645932,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_069,439.941,437.4818106530942,0.5340000000000487,0.048,2,38.358000000000004,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_070,442.97,440.51081065309427,0.5309999999999491,0.03,2,35.32899999999995,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_071,449.166,446.70681065309424,0.5500000000000114,0.043,2,29.13299999999998,1,1,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_072,455.377,452.91781065309425,0.5570000000000164,0.045,2,22.92199999999997,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_073,460.503,458.0438106530942,0.5310000000000059,0.01,1,17.795999999999992,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_074,463.494,461.03481065309427,0.5119999999999436,0.043,2,14.80499999999995,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_075,466.999,464.53981065309426,0.5299999999999727,0.05,3,11.299999999999955,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_076,470.188,467.72881065309423,0.5380000000000109,0,1,8.11099999999999,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_077,474.569,472.10981065309426,0.5240000000000009,0,1,3.7299999999999613,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_078,477.752,475.29281065309425,0.5039999999999623,0.055,3,0.5469999999999686,1,1,1,1,0,2,0.18181818181818182,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_079,485.829,483.36981065309425,0.5249999999999773,0.06,3,34.728999999999985,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_080,489.817,487.35781065309425,0.5360000000000014,0.03,2,30.740999999999985,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_081,495.098,492.63881065309425,0.5299999999999727,0,1,25.45999999999998,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_082,498.117,495.65781065309426,0.5190000000000055,0.048,2,22.440999999999974,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_083,501.877,499.41781065309425,0.5319999999999823,0.045,2,18.680999999999983,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_084,506.801,504.3418106530942,0.5180000000000291,0.01,1,13.757000000000005,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_085,510.485,508.02581065309425,0.5409999999999968,0.055,3,10.072999999999979,1,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_086,516.989,514.5298106530943,0.5489999999999782,0.045,2,3.56899999999996,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_087,594.992,592.5328106530942,0.5210000000000719,0.02,1,21.496000000000095,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_088,600.006,597.5468106530942,0.5270000000000437,0.05,3,16.482000000000085,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_089,603.496,601.0368106530942,0.5299999999999727,0.01,1,12.992000000000075,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_090,608.275,605.8158106530942,0.5339999999999918,0,1,8.21300000000008,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_091,612.564,610.1048106530942,0.5300000000000864,0.048,2,3.924000000000092,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_092,615.541,613.0818106530943,0.5469999999999118,0.04,2,0.9470000000000027,1,1,0,1,0,2,0.045454545454545456,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_093,622.856,620.3968106530942,0.5510000000000446,0.02,1,263.602,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_094,630.155,627.6958106530942,0.5550000000000637,0.048,2,256.303,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_095,635.287,632.8278106530943,0.5380000000000109,0.048,2,251.17099999999994,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_096,638.918,636.4588106530942,0.5240000000000009,0.04,2,247.53999999999996,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_097,645.19,642.7308106530943,0.5489999999999782,0.03,2,241.26799999999992,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_098,650.559,648.0998106530942,0.5249999999999773,0.055,3,235.899,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_099,653.875,651.4158106530942,0.5460000000000491,0.055,3,232.58299999999997,1,1,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_100,657.14,654.6808106530942,0.5360000000000582,0.02,1,229.31799999999998,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_101,660.398,657.9388106530943,0.5180000000000291,0.043,2,226.05999999999995,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_102,666.146,663.6868106530942,0.5170000000000528,0.04,2,220.312,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_103,671.19,668.7308106530943,0.5229999999999109,0.02,1,215.26799999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_104,674.801,672.3418106530943,0.5279999999999063,0.06,3,211.65699999999993,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_105,679,676.5408106530942,0.5199999999999818,0.03,2,207.45799999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_106,685.248,682.7888106530943,0.54099999999994,0.043,2,201.20999999999992,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_107,688.53,686.0708106530942,0.5670000000000073,0.04,2,197.928,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_108,691.873,689.4138106530943,0.5430000000000064,0.03,2,194.58499999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_109,694.945,692.4858106530943,0.5349999999999682,0.055,3,191.51299999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_110,698.819,696.3598106530942,0.5350000000000819,0.01,1,187.639,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_111,704.068,701.6088106530942,0.5270000000000437,0.043,2,182.39,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_112,708.427,705.9678106530943,0.5480000000000018,0.04,2,178.03099999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_113,711.858,709.3988106530942,0.5350000000000819,0,1,174.60000000000002,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_114,715.869,713.4098106530943,0.5330000000000155,0.05,3,170.58899999999994,1,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_115,721.067,718.6078106530942,0.5380000000000109,0.01,1,165.39099999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_116,724.498,722.0388106530943,0.5629999999999882,0.01,1,161.95999999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_117,730.045,727.5858106530942,0.5450000000000728,0.045,2,156.413,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_118,735.264,732.8048106530943,0.5159999999999627,0.045,2,151.19399999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_119,739.85,737.3908106530943,0.5159999999999627,0.02,1,146.60799999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_120,743.826,741.3668106530943,0.5499999999999545,0.01,1,142.63199999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_121,749.367,746.9078106530942,0.5080000000000382,0.048,2,137.091,1,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_122,752.541,750.0818106530943,0.5439999999999827,0.06,3,133.91699999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_123,756.238,753.7788106530943,0.5279999999999063,0.02,1,130.2199999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_124,761.138,758.6788106530943,0.5169999999999391,0.03,2,125.31999999999994,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_125,764.766,762.3068106530942,0.5030000000000427,0.055,3,121.69200000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_126,769.301,766.8418106530943,0.5329999999999018,0.05,3,117.15699999999993,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_127,773.473,771.0138106530942,0.5470000000000255,0,1,112.98500000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_128,777.077,774.6178106530942,0.5099999999999909,0.01,1,109.38099999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_129,780.138,777.6788106530943,0.5419999999999163,0.05,3,106.31999999999994,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_130,783.631,781.1718106530942,0.511000000000081,0.02,1,102.827,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_131,788.476,786.0168106530942,0.5209999999999582,0,1,97.98199999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_132,791.644,789.1848106530942,0.5399999999999636,0.045,2,94.81399999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_133,794.933,792.4738106530942,0.5310000000000628,0.045,2,91.52499999999998,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_134,798.202,795.7428106530942,0.5599999999999454,0.04,2,88.25599999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_135,801.934,799.4748106530942,0.5320000000000391,0.043,2,84.524,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_136,805.791,803.3318106530943,0.5429999999998927,0.04,2,80.66699999999992,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_137,809.654,807.1948106530942,0.5130000000000337,0,1,76.80399999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_138,812.943,810.4838106530942,0.52800000000002,0.06,3,73.51499999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_139,816.63,814.1708106530942,0.5230000000000246,0.05,3,69.82799999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_140,821.298,818.8388106530942,0.5330000000000155,0.02,1,65.15999999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_141,825.201,822.7418106530943,0.5259999999999536,0.048,2,61.25699999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_142,829.946,827.4868106530943,0.5259999999999536,0.048,2,56.511999999999944,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_143,834.34,831.8808106530943,0.5259999999999536,0.02,1,52.11799999999994,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_144,837.857,835.3978106530942,0.5370000000000346,0.045,2,48.601,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_145,842.549,840.0898106530942,0.5310000000000628,0.043,2,43.90899999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_146,846.187,843.7278106530943,0.5219999999999345,0.04,2,40.27099999999996,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_147,852.276,849.8168106530942,0.5330000000000155,0,1,34.182000000000016,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_148,855.456,852.9968106530943,0.5449999999999591,0.048,2,31.001999999999953,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_149,859.447,856.9878106530942,0.5299999999999727,0.05,3,27.010999999999967,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_150,864.233,861.7738106530942,0.525000000000091,0.02,1,22.225000000000023,1,1,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_151,868.634,866.1748106530943,0.5180000000000291,0,1,17.823999999999955,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_152,872.311,869.8518106530943,0.5480000000000018,0.045,2,14.146999999999935,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_153,876.991,874.5318106530942,0.5120000000000573,0.048,2,9.466999999999985,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_154,880.759,878.2998106530943,0.5299999999999727,0.03,2,5.698999999999955,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_155,885.398,882.9388106530943,0.5349999999999682,0.06,3,1.0599999999999454,0,0,0,0,0,2,0.045454545454545456,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
cfm001mjr,240508,240508_2_156,892.114,889.6548106530943,0.5190000000000055,0.05,3,,0,0,0,0,1,2,0,0.021782926215059176,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5,-3.9351733469047727
